id, name, logo
9350,Auerbach,https://media.api-sports.io/football/teams/9350.png
16126,FC Grimma,https://media.api-sports.io/football/teams/16126.png
14754,RSV Eintracht,https://media.api-sports.io/football/teams/14754.png
14694,Grün-Weiß Ahrensfelde,https://media.api-sports.io/football/teams/14694.png
18384,Dynamo Schwerin,https://media.api-sports.io/football/teams/18384.png
1618,BFC Preussen,https://media.api-sports.io/football/teams/1618.png
9356,Optik Rathenow,https://media.api-sports.io/football/teams/9356.png
9351,BAK '07,https://media.api-sports.io/football/teams/9351.png
12759,Eintracht Mahlsdorf,https://media.api-sports.io/football/teams/12759.png
13946,Anker Wismar,https://media.api-sports.io/football/teams/13946.png
16120,Staaken,https://media.api-sports.io/football/teams/16120.png
1316,Hallescher FC,https://media.api-sports.io/football/teams/1316.png
16118,Greifswalder FC,https://media.api-sports.io/football/teams/16118.png
12756,Eilenburg,https://media.api-sports.io/football/teams/12756.png
12833,Plauen,https://media.api-sports.io/football/teams/12833.png
1662,Tus Dassendorf,https://media.api-sports.io/football/teams/1662.png
20895,Vorwärts-Wacker 04,https://media.api-sports.io/football/teams/20895.png
14500,Kilia Kiel,https://media.api-sports.io/football/teams/14500.png
24433,Eidertal Molfsee,https://media.api-sports.io/football/teams/24433.png
24732,Genoa U20,https://media.api-sports.io/football/teams/24732.png
24734,Internazionale U20,https://media.api-sports.io/football/teams/24734.png
19832,Slavia Sofia II,https://media.api-sports.io/football/teams/19832.png
6390,Botev Ihtiman,https://media.api-sports.io/football/teams/6390.png
16749,Mladost DG,https://media.api-sports.io/football/teams/16749.png
21736,BSK Banja Luka,https://media.api-sports.io/football/teams/21736.png
4291,Drina Zvornik,https://media.api-sports.io/football/teams/4291.png
8501,Željezničar Banja Luka,https://media.api-sports.io/football/teams/8501.png
10255,Freiburg U19,https://media.api-sports.io/football/teams/10255.png
13959,Stuttgarter K'rs U19,https://media.api-sports.io/football/teams/13959.png
10260,Holstein Kiel U19,https://media.api-sports.io/football/teams/10260.png
10257,Hamburger SV U19,https://media.api-sports.io/football/teams/10257.png
10278,Wolfsburg U19,https://media.api-sports.io/football/teams/10278.png
19441,BAK 07 U19,https://media.api-sports.io/football/teams/19441.png
10263,Karlsruher SC U19,https://media.api-sports.io/football/teams/10263.png
13952,FSV Frankfurt U19,https://media.api-sports.io/football/teams/13952.png
13955,Osnabrück U19,https://media.api-sports.io/football/teams/13955.png
10277,Werder Bremen U19,https://media.api-sports.io/football/teams/10277.png
10256,Greuther Fürth U19,https://media.api-sports.io/football/teams/10256.png
10274,Ulm U19,https://media.api-sports.io/football/teams/10274.png
10251,Dynamo Dresden U19,https://media.api-sports.io/football/teams/10251.png
7954,Hertha BSC U19,https://media.api-sports.io/football/teams/7954.png
14030,Hallescher FC U19,https://media.api-sports.io/football/teams/14030.png
24539,Erzgebirge Aue U19,https://media.api-sports.io/football/teams/24539.png
22404,Palermo U19,https://media.api-sports.io/football/teams/22404.png
19855,Monopoli U19,https://media.api-sports.io/football/teams/19855.png
17910,Mahasarakham United,https://media.api-sports.io/football/teams/17910.png
2775,Police Tero,https://media.api-sports.io/football/teams/2775.png
18395,Sisaket United,https://media.api-sports.io/football/teams/18395.png
2800,Kasetsart FC,https://media.api-sports.io/football/teams/2800.png
16090,BTS Neustadt,https://media.api-sports.io/football/teams/16090.png
19756,Woltmershausen,https://media.api-sports.io/football/teams/19756.png
11914,Reading U21,https://media.api-sports.io/football/teams/11914.png
7196,Liverpool U21,https://media.api-sports.io/football/teams/7196.png
11915,Sunderland U21,https://media.api-sports.io/football/teams/11915.png
7197,Manchester City U21,https://media.api-sports.io/football/teams/7197.png
15399,West Bromwich Albion U18,https://media.api-sports.io/football/teams/15399.png
15396,Reading U18,https://media.api-sports.io/football/teams/15396.png
15379,Leeds United U18,https://media.api-sports.io/football/teams/15379.png
15383,Middlesbrough U18,https://media.api-sports.io/football/teams/15383.png
4354,Osogovo,https://media.api-sports.io/football/teams/4354.png
4345,Sasa,https://media.api-sports.io/football/teams/4345.png
4332,Skopje,https://media.api-sports.io/football/teams/4332.png
4353,Novaci,https://media.api-sports.io/football/teams/4353.png
4340,Kozuv Gevgelija,https://media.api-sports.io/football/teams/4340.png
4329,Pobeda,https://media.api-sports.io/football/teams/4329.png
19754,Detonit Plachkovica,https://media.api-sports.io/football/teams/19754.png
22153,Bashkimi Kumanovo,https://media.api-sports.io/football/teams/22153.png
4333,Bregalnica Štip,https://media.api-sports.io/football/teams/4333.png
6290,Ohrid,https://media.api-sports.io/football/teams/6290.png
4334,Borec,https://media.api-sports.io/football/teams/4334.png
4328,Belasica,https://media.api-sports.io/football/teams/4328.png
4196,Makedonija GjP,https://media.api-sports.io/football/teams/4196.png
19753,Aresimi,https://media.api-sports.io/football/teams/19753.png
4349,Vardar Negotino,https://media.api-sports.io/football/teams/4349.png
24652,Vardarski,https://media.api-sports.io/football/teams/24652.png
19478,Coastal Heroes,https://media.api-sports.io/football/teams/19478.png
2481,Muhoroni Youth,https://media.api-sports.io/football/teams/2481.png
19478,Coastal Heroes,https://media.api-sports.io/football/teams/19478.png
22230,Luanda Villa,https://media.api-sports.io/football/teams/22230.png
23407,MOFA,https://media.api-sports.io/football/teams/23407.png
19482,MCF,https://media.api-sports.io/football/teams/19482.png
19488,Naivas,https://media.api-sports.io/football/teams/19488.png
22808,Dimba Patriots,https://media.api-sports.io/football/teams/22808.png
19484,Migori Youth,https://media.api-sports.io/football/teams/19484.png
24667,3K,https://media.api-sports.io/football/teams/24667.png
19480,Fortune Sacco,https://media.api-sports.io/football/teams/19480.png
2481,Muhoroni Youth,https://media.api-sports.io/football/teams/2481.png
19477,Assad,https://media.api-sports.io/football/teams/19477.png
20686,Darajani Gogo,https://media.api-sports.io/football/teams/20686.png
2469,Nzoia Sugar,https://media.api-sports.io/football/teams/2469.png
2487,Kisumu All Stars,https://media.api-sports.io/football/teams/2487.png
22231,Nairobi United,https://media.api-sports.io/football/teams/22231.png
2497,Kibera Black Stars,https://media.api-sports.io/football/teams/2497.png
19485,Mombasa Elite,https://media.api-sports.io/football/teams/19485.png
22809,Mulembe United,https://media.api-sports.io/football/teams/22809.png
19476,APS Bomet,https://media.api-sports.io/football/teams/19476.png
24668,SamWest Blackboots,https://media.api-sports.io/football/teams/24668.png
14220,Dorostol,https://media.api-sports.io/football/teams/14220.png
6397,Svetkavitsa Targovishte,https://media.api-sports.io/football/teams/6397.png
8514,Septemvri Tervel,https://media.api-sports.io/football/teams/8514.png
24544,Aksakovo,https://media.api-sports.io/football/teams/24544.png
17310,Spartak Varna II,https://media.api-sports.io/football/teams/17310.png
1422,Chernomorets Balchik,https://media.api-sports.io/football/teams/1422.png
14586,Jiul Petroşani,https://media.api-sports.io/football/teams/14586.png
6861,Filiaşi,https://media.api-sports.io/football/teams/6861.png
19167,ACS Târgu Mureș 1898,https://media.api-sports.io/football/teams/19167.png
24841,CIL Blaj,https://media.api-sports.io/football/teams/24841.png
14596,Universitatea Alba Iulia,https://media.api-sports.io/football/teams/14596.png
19171,Codlea,https://media.api-sports.io/football/teams/19171.png
6842,Alexandria,https://media.api-sports.io/football/teams/6842.png
7493,Vediţa Coloneşti,https://media.api-sports.io/football/teams/7493.png
6900,Sporting Roşiori,https://media.api-sports.io/football/teams/6900.png
16297,Petrolul Potcoava,https://media.api-sports.io/football/teams/16297.png
19170,CS Dinamo București,https://media.api-sports.io/football/teams/19170.png
14582,Dunărea 2020 Giurgiu,https://media.api-sports.io/football/teams/14582.png
21680,Viitorul Arad,https://media.api-sports.io/football/teams/21680.png
6868,Gloria Lunca Teuz Cermei,https://media.api-sports.io/football/teams/6868.png
2606,FC Politehnica Timisoara,https://media.api-sports.io/football/teams/2606.png
22206,Peciu Nou,https://media.api-sports.io/football/teams/22206.png
21425,Rapid Brodoc,https://media.api-sports.io/football/teams/21425.png
24843,Ceahlăul II,https://media.api-sports.io/football/teams/24843.png
7498,Şomuz Fălticeni,https://media.api-sports.io/football/teams/7498.png
6850,Bucovina Rădăuţi,https://media.api-sports.io/football/teams/6850.png
21678,USV Iaşi,https://media.api-sports.io/football/teams/21678.png
24840,Soimii Gura Humorului,https://media.api-sports.io/football/teams/24840.png
7467,CSM FC Vaslui,https://media.api-sports.io/football/teams/7467.png
14579,CSM Bacău,https://media.api-sports.io/football/teams/14579.png
22209,Olimpia MCMXXI,https://media.api-sports.io/football/teams/22209.png
21685,Vulturul Mintiu Gherlii,https://media.api-sports.io/football/teams/21685.png
6878,Minaur Baia Mare,https://media.api-sports.io/football/teams/6878.png
6906,Sănătatea Cluj,https://media.api-sports.io/football/teams/6906.png
14593,Sighetu Marmaţiei,https://media.api-sports.io/football/teams/14593.png
16279,CSM Satu Mare,https://media.api-sports.io/football/teams/16279.png
21667,Diosig-Bihardiószeg,https://media.api-sports.io/football/teams/21667.png
19172,Crişul Sântandrei,https://media.api-sports.io/football/teams/19172.png
21665,CSM Adjud,https://media.api-sports.io/football/teams/21665.png
6909,Târgu Secuiesc,https://media.api-sports.io/football/teams/6909.png
6923,Viitorul Curiţa,https://media.api-sports.io/football/teams/6923.png
6897,Râmnicu Sărat,https://media.api-sports.io/football/teams/6897.png
21427,Voința Limpeziș,https://media.api-sports.io/football/teams/21427.png
2593,Aerostar Bacau,https://media.api-sports.io/football/teams/2593.png
6899,Sporting Lieşti,https://media.api-sports.io/football/teams/6899.png
16294,Sepsi II,https://media.api-sports.io/football/teams/16294.png
22204,Ciucaş Tărlungeni,https://media.api-sports.io/football/teams/22204.png
16292,Kids Tâmpa Braşov,https://media.api-sports.io/football/teams/16292.png
24839,Baicoi,https://media.api-sports.io/football/teams/24839.png
6883,Odorheiu Secuiesc,https://media.api-sports.io/football/teams/6883.png
6884,Olimpic Cetate,https://media.api-sports.io/football/teams/6884.png
22203,Tricolorul Breaza,https://media.api-sports.io/football/teams/22203.png
14588,Olimpic Zărneşti,https://media.api-sports.io/football/teams/14588.png
16293,Plopeni,https://media.api-sports.io/football/teams/16293.png
7480,Municipal Braşov,https://media.api-sports.io/football/teams/7480.png
7473,Gheorgheni,https://media.api-sports.io/football/teams/7473.png
24838,ACS FC Dinamo Bucuresti,https://media.api-sports.io/football/teams/24838.png
21686,Ştefăneşti,https://media.api-sports.io/football/teams/21686.png
6908,Tunari,https://media.api-sports.io/football/teams/6908.png
24845,Sport Team Bucureşti,https://media.api-sports.io/football/teams/24845.png
19180,Progresul Fundulea,https://media.api-sports.io/football/teams/19180.png
6847,Axiopolis,https://media.api-sports.io/football/teams/6847.png
14592,Recolta Gheorghe Doja,https://media.api-sports.io/football/teams/14592.png
6932,Înainte Modelu,https://media.api-sports.io/football/teams/6932.png
6841,Agricola Borcea,https://media.api-sports.io/football/teams/6841.png
6891,Popești-Leordeni,https://media.api-sports.io/football/teams/6891.png
2582,Dunarea Calarasi,https://media.api-sports.io/football/teams/2582.png
7477,Medgidia,https://media.api-sports.io/football/teams/7477.png
19847,CSM Fetești,https://media.api-sports.io/football/teams/19847.png
21430,Gloria Băneasa,https://media.api-sports.io/football/teams/21430.png
12733,Ballkani,https://media.api-sports.io/football/teams/12733.png
14281,Drita,https://media.api-sports.io/football/teams/14281.png
14395,Llapi,https://media.api-sports.io/football/teams/14395.png
14394,Ferizaj,https://media.api-sports.io/football/teams/14394.png
16061,North Macedonia,https://media.api-sports.io/football/teams/16061.png
1761,Montenegro W,https://media.api-sports.io/football/teams/1761.png
8324,Lafnitz II,https://media.api-sports.io/football/teams/8324.png
11225,LASK Juniors,https://media.api-sports.io/football/teams/11225.png
17035,Einheit Wernigerode,https://media.api-sports.io/football/teams/17035.png
14812,VfL Halle,https://media.api-sports.io/football/teams/14812.png
2942,Al Taee,https://media.api-sports.io/football/teams/2942.png
2990,Al Safa,https://media.api-sports.io/football/teams/2990.png
4585,Chitipa United,https://media.api-sports.io/football/teams/4585.png
4588,Kamuzu Barracks,https://media.api-sports.io/football/teams/4588.png
4593,Moyale Barracks,https://media.api-sports.io/football/teams/4593.png
23428,FOMO,https://media.api-sports.io/football/teams/23428.png
4589,Karonga United,https://media.api-sports.io/football/teams/4589.png
18747,Dedza Dynamos,https://media.api-sports.io/football/teams/18747.png
21219,Bangwe All Stars,https://media.api-sports.io/football/teams/21219.png
23427,Creck,https://media.api-sports.io/football/teams/23427.png
3714,Bohemians 1905,https://media.api-sports.io/football/teams/3714.png
1336,Fleetwood Town,https://media.api-sports.io/football/teams/1336.png
1361,Colchester,https://media.api-sports.io/football/teams/1361.png
1371,Carlisle,https://media.api-sports.io/football/teams/1371.png
1363,Crewe,https://media.api-sports.io/football/teams/1363.png
6254,Croatia Zmijavci,https://media.api-sports.io/football/teams/6254.png
1487,Bsk Bijelo Brdo,https://media.api-sports.io/football/teams/1487.png
6255,Dubrava Zagreb,https://media.api-sports.io/football/teams/6255.png
6256,Orijent 1919,https://media.api-sports.io/football/teams/6256.png
1021,HNK Cibalia,https://media.api-sports.io/football/teams/1021.png
1479,Sesvete,https://media.api-sports.io/football/teams/1479.png
14146,Posušje,https://media.api-sports.io/football/teams/14146.png
3356,GOŠK Gabela,https://media.api-sports.io/football/teams/3356.png
1480,Solin,https://media.api-sports.io/football/teams/1480.png
8580,Grobničan Čavle,https://media.api-sports.io/football/teams/8580.png
5714,Marsonia,https://media.api-sports.io/football/teams/5714.png
6242,Jadran Poreč,https://media.api-sports.io/football/teams/6242.png
5711,Križevci,https://media.api-sports.io/football/teams/5711.png
8607,Trnje,https://media.api-sports.io/football/teams/8607.png
5722,Segesta Sisak,https://media.api-sports.io/football/teams/5722.png
1472,Hrvatski Dragovoljac,https://media.api-sports.io/football/teams/1472.png
8602,Dugo Selo,https://media.api-sports.io/football/teams/8602.png
8582,Uljanik,https://media.api-sports.io/football/teams/8582.png
6241,Hrvace,https://media.api-sports.io/football/teams/6241.png
5708,Jadran LP,https://media.api-sports.io/football/teams/5708.png
16075,Preußen Reinfeld,https://media.api-sports.io/football/teams/16075.png
21943,Hohenwestedt,https://media.api-sports.io/football/teams/21943.png
24522,Botev Plovdiv III,https://media.api-sports.io/football/teams/24522.png
8531,Dimitrovgrad,https://media.api-sports.io/football/teams/8531.png
1423,Maritsa Plovdiv,https://media.api-sports.io/football/teams/1423.png
1412,Sozopol,https://media.api-sports.io/football/teams/1412.png
8536,Rodopa Smolyan,https://media.api-sports.io/football/teams/8536.png
6399,Zagorets,https://media.api-sports.io/football/teams/6399.png
1408,Levski Karlovo,https://media.api-sports.io/football/teams/1408.png
8537,Rozova dolina,https://media.api-sports.io/football/teams/8537.png
8556,Asenovets,https://media.api-sports.io/football/teams/8556.png
8530,Chernomorets 1919 Burgas,https://media.api-sports.io/football/teams/8530.png
21863,Sekirovo,https://media.api-sports.io/football/teams/21863.png
5023,Atletik Kuklen,https://media.api-sports.io/football/teams/5023.png
14568,Spartak Plovdiv,https://media.api-sports.io/football/teams/14568.png
22195,FK Svilengrad,https://media.api-sports.io/football/teams/22195.png
8539,Yambol 1915,https://media.api-sports.io/football/teams/8539.png
8532,Gigant Saedinenie,https://media.api-sports.io/football/teams/8532.png
17308,Sayana Haskovo,https://media.api-sports.io/football/teams/17308.png
17307,Lokomotiv Plovdiv II,https://media.api-sports.io/football/teams/17307.png
8534,Karnobat,https://media.api-sports.io/football/teams/8534.png
14566,Maritsa Milevo,https://media.api-sports.io/football/teams/14566.png
3423,Digenis Morphou,https://media.api-sports.io/football/teams/3423.png
3419,PAEEK,https://media.api-sports.io/football/teams/3419.png
3414,MEAP Nisou,https://media.api-sports.io/football/teams/3414.png
3415,Olympiakos,https://media.api-sports.io/football/teams/3415.png
3404,AE Zakakiou,https://media.api-sports.io/football/teams/3404.png
22127,Spartakos Kitiou,https://media.api-sports.io/football/teams/22127.png
3406,Akritas,https://media.api-sports.io/football/teams/3406.png
3409,Ayia Napa,https://media.api-sports.io/football/teams/3409.png
3429,Halkanoras,https://media.api-sports.io/football/teams/3429.png
20024,Ahironas / Onisilos,https://media.api-sports.io/football/teams/20024.png
3398,Doxa,https://media.api-sports.io/football/teams/3398.png
3418,Othellos,https://media.api-sports.io/football/teams/3418.png
2256,Laci,https://media.api-sports.io/football/teams/2256.png
605,Skenderbeu Korce,https://media.api-sports.io/football/teams/605.png
3327,Egnatia Rrogozhinë,https://media.api-sports.io/football/teams/3327.png
20406,AF Elbasani,https://media.api-sports.io/football/teams/20406.png
3321,Apolonia Fier,https://media.api-sports.io/football/teams/3321.png
577,FK Kukesi,https://media.api-sports.io/football/teams/577.png
3329,Erzeni Shijak,https://media.api-sports.io/football/teams/3329.png
15511,Valbona,https://media.api-sports.io/football/teams/15511.png
3324,Burreli,https://media.api-sports.io/football/teams/3324.png
3331,Korabi Peshkopi,https://media.api-sports.io/football/teams/3331.png
3332,Lushnja,https://media.api-sports.io/football/teams/3332.png
3319,Kastrioti Krujë,https://media.api-sports.io/football/teams/3319.png
15381,Manchester City U18,https://media.api-sports.io/football/teams/15381.png
15384,Newcastle United U18,https://media.api-sports.io/football/teams/15384.png
3420,APEA,https://media.api-sports.io/football/teams/3420.png
20027,AEP Polemidion,https://media.api-sports.io/football/teams/20027.png
24717,Leivadia,https://media.api-sports.io/football/teams/24717.png
20028,ASPIS,https://media.api-sports.io/football/teams/20028.png
3432,Omonia Psevda,https://media.api-sports.io/football/teams/3432.png
22125,Geroskipou,https://media.api-sports.io/football/teams/22125.png
3400,Ermis,https://media.api-sports.io/football/teams/3400.png
6405,Iraklis Yerolakkou,https://media.api-sports.io/football/teams/6405.png
24716,Doxa Palaiometochou,https://media.api-sports.io/football/teams/24716.png
3428,Ethnikos Latsion,https://media.api-sports.io/football/teams/3428.png
3433,Ormideia,https://media.api-sports.io/football/teams/3433.png
3430,Kouris Erimi,https://media.api-sports.io/football/teams/3430.png
24715,Anorthosis Mouttagiakas,https://media.api-sports.io/football/teams/24715.png
3411,EN THOI Lakatamia,https://media.api-sports.io/football/teams/3411.png
24714,APOP Polis,https://media.api-sports.io/football/teams/24714.png
22126,Kedros Agia Marina,https://media.api-sports.io/football/teams/22126.png
8611,Dakovo-Croatia,https://media.api-sports.io/football/teams/8611.png
6250,Slavonija Požega,https://media.api-sports.io/football/teams/6250.png
8610,Bedem Ivankovo,https://media.api-sports.io/football/teams/8610.png
6251,Vuteks-Sloga,https://media.api-sports.io/football/teams/6251.png
20015,Svačić,https://media.api-sports.io/football/teams/20015.png
5723,Slavija Pleternica,https://media.api-sports.io/football/teams/5723.png
24719,Vinogorac,https://media.api-sports.io/football/teams/24719.png
22078,Tomislav,https://media.api-sports.io/football/teams/22078.png
15147,Cres,https://media.api-sports.io/football/teams/15147.png
24665,Banjole,https://media.api-sports.io/football/teams/24665.png
20010,Medulin,https://media.api-sports.io/football/teams/20010.png
5720,Rudar Labin,https://media.api-sports.io/football/teams/5720.png
22076,Halubjan Viškovo,https://media.api-sports.io/football/teams/22076.png
5712,Krk,https://media.api-sports.io/football/teams/5712.png
20009,Kraljevica,https://media.api-sports.io/football/teams/20009.png
8583,Vinodol,https://media.api-sports.io/football/teams/8583.png
6239,Buje,https://media.api-sports.io/football/teams/6239.png
15148,Naprijed Hreljin,https://media.api-sports.io/football/teams/15148.png
8579,Crikvenica,https://media.api-sports.io/football/teams/8579.png
5719,Rovinj,https://media.api-sports.io/football/teams/5719.png
8581,Pazinka,https://media.api-sports.io/football/teams/8581.png
24721,Novalja,https://media.api-sports.io/football/teams/24721.png
17494,Pomorac,https://media.api-sports.io/football/teams/17494.png
5716,Nehaj,https://media.api-sports.io/football/teams/5716.png
8521,Kom Berkovitsa,https://media.api-sports.io/football/teams/8521.png
8523,Lokomotiv Mezdra,https://media.api-sports.io/football/teams/8523.png
8520,Juventus Malchika,https://media.api-sports.io/football/teams/8520.png
6395,Partizan,https://media.api-sports.io/football/teams/6395.png
5024,Sevlievo,https://media.api-sports.io/football/teams/5024.png
8527,Vihar Slavyanovo,https://media.api-sports.io/football/teams/8527.png
15141,Etar VT II,https://media.api-sports.io/football/teams/15141.png
8553,OFK Levski,https://media.api-sports.io/football/teams/8553.png
8522,Lokomotiv Dryanovo,https://media.api-sports.io/football/teams/8522.png
8519,Bdin,https://media.api-sports.io/football/teams/8519.png
22156,Omiš,https://media.api-sports.io/football/teams/22156.png
8586,Neretva Metković,https://media.api-sports.io/football/teams/8586.png
20011,GOŠK Kaštel Gomilica,https://media.api-sports.io/football/teams/20011.png
8590,Vodice,https://media.api-sports.io/football/teams/8590.png
8584,Junak,https://media.api-sports.io/football/teams/8584.png
5706,GOŠK Dubrovnik,https://media.api-sports.io/football/teams/5706.png
8585,Kamen Ivanbegovina,https://media.api-sports.io/football/teams/8585.png
15151,Zmaj Makarska,https://media.api-sports.io/football/teams/15151.png
5731,Zagora,https://media.api-sports.io/football/teams/5731.png
15294,HNK Zadar,https://media.api-sports.io/football/teams/15294.png
5718,Primorac Biograd,https://media.api-sports.io/football/teams/5718.png
24792,Val Kaštel Stari,https://media.api-sports.io/football/teams/24792.png
8587,Neretvanac Opuzen,https://media.api-sports.io/football/teams/8587.png
15149,Hrvatski vitez,https://media.api-sports.io/football/teams/15149.png
14442,Trešnjevka,https://media.api-sports.io/football/teams/14442.png
5721,Sava Strmec,https://media.api-sports.io/football/teams/5721.png
5729,Vrapče Zagreb,https://media.api-sports.io/football/teams/5729.png
1477,Lucko,https://media.api-sports.io/football/teams/1477.png
5732,Zagorec,https://media.api-sports.io/football/teams/5732.png
21972,Tigar Sveta Nedelja,https://media.api-sports.io/football/teams/21972.png
20013,Dinamo OO,https://media.api-sports.io/football/teams/20013.png
17493,Tekstilac Ravnice,https://media.api-sports.io/football/teams/17493.png
6243,Maksimir Zagreb,https://media.api-sports.io/football/teams/6243.png
5713,Kurilovec,https://media.api-sports.io/football/teams/5713.png
17408,Samobor,https://media.api-sports.io/football/teams/17408.png
6245,Mladost Petrinja,https://media.api-sports.io/football/teams/6245.png
21576,Manila Digger,https://media.api-sports.io/football/teams/21576.png
16193,Stallion,https://media.api-sports.io/football/teams/16193.png
2524,Perak,https://media.api-sports.io/football/teams/2524.png
10107,Kelantan United,https://media.api-sports.io/football/teams/10107.png
25343,Monnaie,https://media.api-sports.io/football/teams/25343.png
97,Lorient,https://media.api-sports.io/football/teams/97.png
88,Caen,https://media.api-sports.io/football/teams/88.png
25328,Bolbec,https://media.api-sports.io/football/teams/25328.png
16817,Manzini Sea Birds,https://media.api-sports.io/football/teams/16817.png
16821,Moneni Pirates,https://media.api-sports.io/football/teams/16821.png
24592,Fleetwood United,https://media.api-sports.io/football/teams/24592.png
2880,Al Fujairah SC,https://media.api-sports.io/football/teams/2880.png
17714,Gulf Heroes,https://media.api-sports.io/football/teams/17714.png
2869,Hatta SC,https://media.api-sports.io/football/teams/2869.png
2367,Cerrito,https://media.api-sports.io/football/teams/2367.png
2873,Al-Dhafra,https://media.api-sports.io/football/teams/2873.png
22322,Gulf United,https://media.api-sports.io/football/teams/22322.png
534,Las Palmas,https://media.api-sports.io/football/teams/534.png
859,Botev Vratsa,https://media.api-sports.io/football/teams/859.png
646,Levski Sofia,https://media.api-sports.io/football/teams/646.png
2655,Napredak,https://media.api-sports.io/football/teams/2655.png
12360,Železničar Pančevo,https://media.api-sports.io/football/teams/12360.png
2644,Radnicki 1923,https://media.api-sports.io/football/teams/2644.png
12316,IMT Novi Beograd,https://media.api-sports.io/football/teams/12316.png
4495,Maccabi Petah Tikva,https://media.api-sports.io/football/teams/4495.png
4195,Maccabi Haifa,https://media.api-sports.io/football/teams/4195.png
6916,Unirea Slobozia,https://media.api-sports.io/football/teams/6916.png
2579,AFC Hermannstadt,https://media.api-sports.io/football/teams/2579.png
12713,Eschen / Mauren,https://media.api-sports.io/football/teams/12713.png
6648,Taverne,https://media.api-sports.io/football/teams/6648.png
6652,YF Juventus,https://media.api-sports.io/football/teams/6652.png
12721,Winterthur II,https://media.api-sports.io/football/teams/12721.png
1320,Energie Cottbus,https://media.api-sports.io/football/teams/1320.png
1314,SpVgg Unterhaching,https://media.api-sports.io/football/teams/1314.png
189,SV Sandhausen,https://media.api-sports.io/football/teams/189.png
183,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png
9341,Hannover 96 II,https://media.api-sports.io/football/teams/9341.png
9367,Borussia Dortmund II,https://media.api-sports.io/football/teams/9367.png
190,Erzgebirge Aue,https://media.api-sports.io/football/teams/190.png
4265,Verl,https://media.api-sports.io/football/teams/4265.png
786,TSV 1860 München,https://media.api-sports.io/football/teams/786.png
1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png
3563,Adana Demirspor,https://media.api-sports.io/football/teams/3563.png
607,Konyaspor,https://media.api-sports.io/football/teams/607.png
14524,Schott Mainz,https://media.api-sports.io/football/teams/14524.png
1663,Wormatia Worms,https://media.api-sports.io/football/teams/1663.png
12767,FV Engers 07,https://media.api-sports.io/football/teams/12767.png
1648,TuS Koblenz,https://media.api-sports.io/football/teams/1648.png
12800,Kaiserslautern II,https://media.api-sports.io/football/teams/12800.png
1657,TuS RW Koblenz,https://media.api-sports.io/football/teams/1657.png
16108,Eisbachtal,https://media.api-sports.io/football/teams/16108.png
12773,Gonsenheim,https://media.api-sports.io/football/teams/12773.png
1659,CFR Pforzheim,https://media.api-sports.io/football/teams/1659.png
19668,Essingen,https://media.api-sports.io/football/teams/19668.png
17048,Hollenbach,https://media.api-sports.io/football/teams/17048.png
13932,Reutlingen,https://media.api-sports.io/football/teams/13932.png
12822,Oberachern,https://media.api-sports.io/football/teams/12822.png
14829,Zuzenhausen,https://media.api-sports.io/football/teams/14829.png
19471,Türkiye,https://media.api-sports.io/football/teams/19471.png
16078,HEBC,https://media.api-sports.io/football/teams/16078.png
1656,TSV Steinbach,https://media.api-sports.io/football/teams/1656.png
9359,Bahlinger SC,https://media.api-sports.io/football/teams/9359.png
1626,FC Astoria Walldorf,https://media.api-sports.io/football/teams/1626.png
12735,Barockstadt Fulda-Lehn.,https://media.api-sports.io/football/teams/12735.png
9362,FC Gießen,https://media.api-sports.io/football/teams/9362.png
1627,Eintracht Trier,https://media.api-sports.io/football/teams/1627.png
1619,FC 08 Villingen,https://media.api-sports.io/football/teams/1619.png
12868,Stuttgarter Kickers,https://media.api-sports.io/football/teams/12868.png
1634,FC 08 Homburg,https://media.api-sports.io/football/teams/1634.png
1331,FSV Mainz 05 II,https://media.api-sports.io/football/teams/1331.png
19217,Eintracht Frankfurt II,https://media.api-sports.io/football/teams/19217.png
9332,Nürnberg II,https://media.api-sports.io/football/teams/9332.png
784,Würzburger Kickers,https://media.api-sports.io/football/teams/784.png
9323,Aubstadt,https://media.api-sports.io/football/teams/9323.png
12849,Schwaben Augsburg,https://media.api-sports.io/football/teams/12849.png
12780,Hankofen-Hailing,https://media.api-sports.io/football/teams/12780.png
9335,Türkgücü-Ataspor,https://media.api-sports.io/football/teams/9335.png
9326,Buchbach,https://media.api-sports.io/football/teams/9326.png
9330,Illertissen,https://media.api-sports.io/football/teams/9330.png
12757,Eintracht Bamberg,https://media.api-sports.io/football/teams/12757.png
9328,Greuther Fürth II,https://media.api-sports.io/football/teams/9328.png
9336,Viktoria Aschaffenburg,https://media.api-sports.io/football/teams/9336.png
4674,Bayern München II,https://media.api-sports.io/football/teams/4674.png
12893,Vilzing,https://media.api-sports.io/football/teams/12893.png
14621,Ansbach,https://media.api-sports.io/football/teams/14621.png
12728,Abtswind,https://media.api-sports.io/football/teams/12728.png
19758,ASV Neumarkt,https://media.api-sports.io/football/teams/19758.png
4262,Eichstätt,https://media.api-sports.io/football/teams/4262.png
24432,Eintracht Münchberg,https://media.api-sports.io/football/teams/24432.png
12792,Ingolstadt II,https://media.api-sports.io/football/teams/12792.png
12762,Eltersdorf,https://media.api-sports.io/football/teams/12762.png
