fixture_id,team_id,player_id,minutes,rating,captain,offsides,total_shots,shots_on,goals_scored,goals_conceded,assists,saves,passes_attempted,passes_completed,key_passes,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempted,dribbles_completed,dribbled_past,fouls_drawn,fouls_committed,yellow_cards,red_cards,penalties_won,penalties_committed,penalties_scored,penalties_missed,penalties_saved
1208159,46,19004,16,6.7,False,0,0,0,0,0,0,0,4,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1208159,46,879,16,6.7,False,0,0,0,0,0,0,0,11,8,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1208159,46,3428,9,6.3,False,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,46,18146,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,46,30427,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,46,152969,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,46,180,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,48,2997,90,6.7,False,0,0,0,0,3,0,3,17,14,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1208159,48,1231,62,6.3,False,0,0,0,0,0,0,0,35,31,0,2,0,0,10,4,1,0,1,1,2,1,0,0,0,0,0,0
1208159,48,1445,90,7.5,False,0,3,1,0,0,0,0,68,61,1,1,0,1,13,9,6,4,0,1,1,0,0,0,0,0,0,0
1208159,48,18744,90,7.2,False,0,2,2,0,0,0,0,87,78,2,0,0,1,16,11,2,2,1,0,1,0,0,0,0,0,0,0
1208159,48,18846,90,6.6,False,0,0,0,0,0,0,0,66,54,1,2,0,1,14,7,4,1,0,2,1,0,0,0,0,0,0,0
1208159,48,2869,90,7.3,False,0,0,0,0,0,0,0,80,74,2,2,0,1,15,8,2,2,1,0,1,1,0,0,0,0,0,0
1208159,48,1243,62,7.2,False,0,4,0,0,0,0,0,23,16,1,0,0,0,11,7,0,0,0,1,1,0,0,0,0,0,0,0
1208159,48,19428,90,7.6,True,0,3,3,0,0,0,0,30,25,6,1,0,0,12,4,6,3,1,0,0,0,0,0,0,0,0,0
1208159,48,930,62,7.3,False,0,2,1,0,0,0,0,49,41,2,1,0,0,8,3,0,0,2,1,0,0,0,0,0,0,0,0
1208159,48,15911,79,7.2,False,1,1,1,0,0,0,0,33,31,4,1,0,0,16,8,9,5,0,2,0,0,0,0,0,0,0,0
1208159,48,18955,45,7.0,False,0,1,0,0,0,0,0,14,13,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1208159,48,37724,45,7.0,False,0,1,1,0,0,1,0,21,19,3,0,0,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0
1208159,48,2284,28,6.5,False,0,0,0,0,0,0,0,24,21,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1208159,48,1646,28,6.3,False,0,1,0,0,0,0,0,26,17,0,2,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0
1208159,48,18819,28,6.3,False,0,1,0,0,0,0,0,6,2,0,0,0,0,9,4,5,2,0,0,0,0,0,0,0,0,0,0
1208159,48,25391,11,7.2,False,1,1,1,1,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,48,1736,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,48,288116,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,48,404574,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208159,48,2476,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,45,2932,90,7.5,False,0,0,0,0,0,0,2,44,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,45,894,90,8.3,False,0,1,1,1,0,0,0,39,29,0,7,1,4,13,8,1,1,2,0,2,0,0,0,0,0,0,0
1208156,45,2936,90,7.9,True,0,1,1,0,0,0,0,30,26,0,2,0,1,7,6,0,0,0,2,0,0,0,0,0,0,0,0
1208156,45,17661,90,7.5,False,0,0,0,0,0,0,0,40,36,0,2,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1208156,45,2165,90,7.3,False,0,1,0,0,0,0,0,30,21,1,1,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0
1208156,45,2990,90,6.9,False,0,0,0,0,0,0,0,45,43,0,3,0,1,11,4,3,1,1,0,2,0,0,0,0,0,0,0
1208156,45,24882,89,7.7,False,1,1,1,1,0,0,0,29,28,1,0,1,1,7,3,3,1,0,1,2,1,0,0,0,0,0,0
1208156,45,18592,90,6.2,False,0,0,0,0,0,0,0,16,16,0,3,0,1,20,8,8,3,3,2,1,0,0,0,0,0,0,0
1208156,45,18805,83,6.6,False,1,1,0,0,0,0,0,32,24,1,1,0,0,12,4,3,2,2,0,1,0,0,0,0,0,0,0
1208156,45,18929,74,7.2,False,0,0,0,0,0,0,0,30,18,2,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0
1208156,45,18766,83,6.7,False,1,2,1,0,0,0,0,17,13,0,0,0,0,13,5,0,0,1,2,1,0,0,0,0,0,0,0
1208156,45,19128,16,6.3,False,0,2,0,0,0,0,0,2,1,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1208156,45,15884,12,6.6,False,0,0,0,0,0,0,0,8,7,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0
1208156,45,138822,12,6.2,False,1,0,0,0,0,0,0,3,2,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0
1208156,45,405360,1,0.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
1208156,45,18755,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,45,138417,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,45,270139,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,45,18758,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,45,125743,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,39,1590,90,5.5,False,0,0,0,0,4,0,2,24,12,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0
1208156,39,18947,90,6.7,True,0,0,0,0,0,0,0,46,36,0,2,2,1,7,4,1,0,1,1,0,0,0,0,0,0,0,0
1208156,39,19147,90,5.9,False,0,0,0,0,0,0,0,46,41,0,1,0,1,7,5,0,0,0,0,1,0,0,0,0,0,0,0
1208156,39,135334,77,5.9,False,0,0,0,0,0,0,0,54,41,0,1,0,0,6,3,0,0,1,0,1,0,0,0,0,0,0,0
1208156,39,18742,77,6.6,False,0,0,0,0,0,0,0,45,38,3,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
1208156,39,265784,90,7.2,False,0,0,0,0,0,0,0,72,66,0,7,0,2,12,9,2,1,1,1,0,0,0,0,0,0,0,0
1208156,39,195103,85,6.9,False,0,1,0,0,0,0,0,63,49,1,4,0,1,9,6,1,1,1,1,2,0,0,0,0,0,0,0
1208156,39,21138,90,6.9,False,0,0,0,0,0,0,0,30,28,0,4,0,1,17,10,6,4,0,2,0,0,0,0,0,0,0,0
1208156,39,925,57,6.2,False,0,0,0,0,0,0,0,11,6,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1208156,39,1165,90,6.7,False,0,1,1,0,0,0,0,28,19,0,3,0,0,16,8,6,2,1,3,3,0,0,0,0,0,0,0
1208156,39,2032,90,5.6,False,0,2,1,0,0,0,0,12,8,1,0,0,0,8,2,1,0,3,0,0,0,0,0,0,0,0,0
1208156,39,24888,33,6.6,False,0,0,0,0,0,0,0,17,16,0,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
1208156,39,41606,13,6.9,False,0,0,0,0,0,0,0,8,5,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1208156,39,282770,13,6.9,False,0,0,0,0,0,0,0,9,8,0,3,1,0,6,4,0,0,2,1,0,0,0,0,0,0,0,0
1208156,39,144732,10,6.3,False,0,0,0,0,0,0,0,8,7,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0
1208156,39,19341,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,39,19143,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,39,449245,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,39,20665,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208156,39,282126,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,25004,90,7.3,False,0,0,0,0,0,0,3,39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,5,45,6.9,False,0,1,0,0,0,0,0,20,16,0,2,0,0,6,4,0,0,1,0,1,0,0,0,0,0,0,0
1208160,50,567,90,7.3,False,0,0,0,0,0,0,0,78,73,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,18861,89,6.9,False,0,0,0,0,0,0,0,71,67,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1208160,50,129033,90,6.7,False,0,2,0,0,0,0,0,38,32,0,3,0,0,9,5,2,1,0,1,1,0,0,0,0,0,0,0
1208160,50,633,90,7.2,False,0,0,0,0,0,0,0,68,63,1,2,0,2,12,6,2,1,0,2,1,1,0,0,0,0,0,0
1208160,50,19187,89,7.7,False,0,1,1,0,0,0,0,57,56,3,2,1,0,12,7,3,1,0,4,0,0,0,0,0,0,0,0
1208160,50,636,90,8.0,False,0,1,1,1,0,0,0,53,44,2,1,0,1,8,3,2,1,2,1,1,1,0,0,0,0,0,0
1208160,50,629,74,8.9,True,0,4,3,1,0,1,0,40,32,4,0,0,1,6,2,1,1,2,1,1,0,0,0,0,0,0,0
1208160,50,1422,89,8.9,False,1,3,1,1,0,1,0,38,31,1,2,0,0,18,10,9,6,0,2,0,0,0,0,0,0,0,0
1208160,50,1100,90,7.5,False,0,2,1,0,0,1,0,15,12,3,2,0,0,9,6,1,0,0,4,0,0,0,0,0,0,0,0
1208160,50,627,45,6.6,False,0,0,0,0,0,0,0,15,13,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,284230,16,6.3,False,0,0,0,0,0,0,0,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,266657,1,0.0,False,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,41621,1,0.0,False,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1208160,50,158697,1,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,617,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,19197,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,382355,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,50,307123,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,65,2919,90,6.6,False,0,0,0,0,3,0,3,25,13,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1208160,65,2771,63,6.7,False,0,0,0,0,0,0,0,18,14,0,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1208160,65,2817,90,6.3,False,0,2,0,0,0,0,0,10,9,0,0,1,0,5,1,0,0,0,0,4,1,0,0,0,0,0,0
1208160,65,363695,90,6.3,False,0,1,0,0,0,0,0,32,24,0,3,1,2,4,3,0,0,0,0,1,1,0,0,0,0,0,0
1208160,65,47547,90,6.9,False,0,0,0,0,0,0,0,26,20,0,3,0,3,9,6,3,2,1,1,0,0,0,0,0,0,0,0
1208160,65,19305,45,6.5,True,0,0,0,0,0,0,0,11,11,0,2,0,0,9,4,2,1,1,0,1,0,0,0,0,0,0,0
1208160,65,6056,90,6.3,False,0,0,0,0,0,0,0,45,41,1,2,0,2,8,2,0,0,3,0,2,1,0,0,0,0,0,0
1208160,65,153430,90,7.3,False,1,2,0,0,0,0,0,19,12,1,2,0,0,7,5,1,1,0,2,0,0,0,0,0,0,0,0
1208160,65,18746,63,7.0,False,1,1,1,0,0,0,0,30,24,4,2,1,1,9,4,2,1,0,1,0,1,0,0,0,0,0,0
1208160,65,141901,72,6.5,False,0,1,0,0,0,0,0,15,11,2,1,0,0,11,3,1,0,1,1,3,0,0,0,0,0,0,0
1208160,65,18931,62,6.2,False,0,2,1,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,65,67943,45,6.7,False,0,0,0,0,0,0,0,18,18,0,2,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0
1208160,65,8598,28,6.7,False,0,0,0,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,65,138908,27,7.0,False,0,1,1,0,0,0,0,15,14,0,1,0,0,4,3,0,0,0,1,1,0,0,0,0,0,0,0
1208160,65,380492,27,6.3,False,0,0,0,0,0,0,0,5,4,0,2,0,1,7,2,1,0,4,0,0,0,0,0,0,0,0,0
1208160,65,196298,18,6.3,False,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
1208160,65,10373,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,65,138780,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,65,2298,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208160,65,2938,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,34,18911,90,6.7,False,0,0,0,0,3,0,2,13,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1208161,34,158694,90,6.2,False,1,0,0,0,0,0,0,39,34,0,2,1,0,9,3,1,1,1,0,0,0,0,0,0,0,0,0
1208161,34,2806,90,7.3,False,1,1,1,1,0,0,0,53,40,0,1,1,1,4,4,1,1,0,1,0,0,0,0,0,0,0,0
1208161,34,18961,90,6.3,False,0,0,0,0,0,0,0,34,28,0,1,2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
1208161,34,284492,90,7.2,False,0,1,0,0,0,0,0,40,31,2,1,1,1,6,4,0,0,1,2,0,0,0,0,0,0,0,0
1208161,34,31146,87,6.6,False,0,1,1,0,0,0,0,40,33,0,1,1,1,9,4,1,1,0,2,3,1,0,0,0,0,0,0
1208161,34,10135,90,7.7,True,0,1,1,0,0,2,0,26,22,2,4,0,0,14,7,2,0,1,3,1,0,0,0,0,0,0,0
1208161,34,723,88,7.0,False,0,1,0,0,0,0,0,35,31,0,1,0,1,12,8,1,1,0,2,2,0,0,0,0,0,0,0
1208161,34,19163,74,6.5,False,0,3,0,0,0,0,0,11,7,1,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0
1208161,34,2864,90,8.2,False,2,2,1,1,0,1,0,25,19,5,0,0,0,16,6,9,5,1,0,3,0,0,0,0,0,0,0
1208161,34,138787,87,8.2,False,0,3,2,1,0,0,0,26,19,3,1,0,0,13,9,5,3,1,5,0,0,0,0,0,0,0,0
1208161,34,18778,16,6.5,False,0,0,0,0,0,0,0,6,5,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1208161,34,18901,9,6.5,False,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
1208161,34,2939,9,6.7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1208161,34,1463,8,6.7,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1208161,34,18886,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,34,19263,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,34,18941,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,34,315237,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,34,2507,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,40,281,90,6.0,False,0,0,0,0,3,0,3,36,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1208161,40,158698,90,7.0,False,0,0,0,0,0,0,0,52,45,0,5,1,1,10,7,1,1,0,1,2,1,0,0,0,0,0,0
1208161,40,284,67,6.3,False,0,0,0,0,0,0,0,53,48,0,0,2,1,4,1,0,0,2,1,0,0,0,0,0,0,0,0
1208161,40,290,90,6.7,True,0,0,0,0,0,0,0,59,53,0,2,0,3,6,4,0,0,1,0,1,0,0,0,0,0,0,0
1208161,40,289,90,6.3,False,0,0,0,0,0,0,0,67,61,1,2,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0
1208161,40,542,67,6.5,False,0,0,0,0,0,0,0,53,47,0,0,1,4,7,2,1,0,1,1,2,1,0,0,0,0,0,0
1208161,40,6716,90,7.3,False,0,2,1,0,0,0,0,42,39,2,7,0,0,16,10,1,1,1,1,3,1,0,0,0,0,0,0
1208161,40,306,90,9.2,False,0,3,2,2,0,1,0,28,20,3,1,0,0,7,2,1,1,0,0,1,0,0,0,0,0,0,0
1208161,40,293,90,7.3,False,0,3,2,1,0,0,0,57,55,1,2,0,0,11,7,2,2,0,3,2,0,0,0,0,0,0,0
1208161,40,247,67,6.6,False,0,0,0,0,0,0,0,15,10,0,2,0,0,8,5,3,1,1,0,0,0,0,0,0,0,0,0
1208161,40,51617,90,6.0,False,0,2,0,0,0,0,0,12,8,0,1,0,0,12,5,2,0,0,2,2,1,0,0,0,0,0,0
1208161,40,283,23,7.7,False,0,0,0,0,0,2,0,16,14,3,0,0,1,4,0,0,0,3,0,1,1,0,0,0,0,0,0
1208161,40,1096,23,6.2,False,0,0,0,0,0,0,0,15,15,0,1,0,0,6,1,2,0,2,0,1,0,0,0,0,0,0,0
1208161,40,2489,23,6.3,False,0,0,0,0,0,0,0,9,8,0,0,0,0,4,1,3,1,0,0,1,0,0,0,0,0,0,0
1208161,40,162687,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,40,407032,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,40,8500,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,40,19035,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,40,162590,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208161,40,397997,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,41,19573,90,6.3,False,0,0,0,0,5,0,6,58,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,41,19719,78,6.3,False,0,0,0,0,0,0,0,34,34,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
1208162,41,19248,90,6.3,False,0,0,0,0,0,0,0,67,66,0,3,0,0,6,5,1,1,0,0,1,0,0,0,0,0,0,0
1208162,41,18940,39,5.3,True,0,0,0,0,0,0,0,22,22,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1208162,41,171,90,6.7,False,0,0,0,0,0,1,0,42,40,1,0,0,1,11,6,6,3,0,2,1,0,0,0,0,0,0,0
1208162,41,19587,90,7.7,False,0,0,0,0,0,0,0,43,38,2,3,2,1,17,13,5,3,1,5,2,0,0,0,0,0,0,0
1208162,41,19825,90,7.5,False,1,2,2,1,0,0,0,42,36,1,2,1,1,8,6,3,2,0,1,1,0,0,0,0,0,0,0
1208162,41,336585,79,6.5,False,0,2,2,0,0,0,0,43,39,0,2,0,0,10,7,5,3,0,2,1,0,0,0,0,0,0,0
1208162,41,18873,62,6.5,False,0,0,0,0,0,0,0,20,17,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1208162,41,19484,62,6.3,False,0,0,0,0,0,0,0,14,13,0,0,0,0,3,1,1,1,0,0,1,1,0,0,0,0,0,0
1208162,41,137302,73,6.7,False,0,0,0,0,0,0,0,18,18,0,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0
1208162,41,19485,28,6.3,False,0,0,0,0,0,0,0,4,3,0,0,0,0,5,3,0,0,1,2,0,0,0,0,0,0,0,0
1208162,41,199837,28,6.2,False,0,0,0,0,0,0,0,9,8,0,0,0,2,4,0,3,0,1,0,0,0,0,0,0,0,0,0
1208162,41,32887,17,6.2,False,2,0,0,0,0,0,0,5,3,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1208162,41,159420,12,6.3,False,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,41,18918,11,6.2,False,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,41,18935,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,41,334035,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,41,322305,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,41,665,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,286616,90,7.2,False,0,0,0,0,1,0,3,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,161907,90,8.2,False,1,0,0,0,0,1,0,72,70,2,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,21998,90,7.6,False,0,1,1,1,0,0,0,63,59,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,19145,90,7.2,False,0,2,0,0,0,0,0,57,55,0,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,47380,79,6.9,False,0,0,0,0,0,0,0,27,23,1,1,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0
1208162,49,5996,90,7.9,True,0,0,0,0,0,1,0,81,76,4,1,1,0,7,1,0,0,6,0,0,0,0,0,0,0,0,0
1208162,49,116117,90,7.2,False,0,0,0,0,0,0,0,69,65,3,2,0,0,6,2,0,0,0,0,3,0,0,0,0,0,0,0
1208162,49,136723,72,7.3,False,0,5,5,1,0,1,0,32,28,1,0,0,2,13,3,4,2,2,1,2,0,0,0,0,0,0,0
1208162,49,152982,79,7.3,False,0,5,4,1,0,0,0,28,21,2,0,0,1,9,1,1,0,2,1,3,0,0,0,0,0,0,0
1208162,49,583,90,7.3,False,0,3,0,0,0,1,0,39,36,3,2,0,2,11,7,3,1,0,4,2,0,0,0,0,0,0,0
1208162,49,269,90,8.2,False,0,3,2,1,0,1,0,15,14,2,0,0,1,6,1,2,1,0,0,2,0,0,0,0,0,0,0
1208162,49,18,18,7.5,False,0,1,1,1,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,336671,11,6.5,False,0,0,0,0,0,0,0,7,7,0,1,0,0,6,1,0,0,2,0,2,0,0,0,0,0,0,0
1208162,49,148099,11,6.6,False,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,18959,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,152953,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,95,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,282125,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,283058,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208162,49,1864,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208154,42,19465,90,7.3,False,0,0,0,0,0,0,2,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208154,42,38746,90,7.7,False,0,1,1,1,0,0,0,36,32,0,1,0,0,6,2,1,0,0,1,2,0,0,0,0,0,0,0
1208154,42,22090,90,7.6,False,0,1,1,1,0,0,0,71,67,0,1,0,1,6,3,0,0,2,1,0,0,0,0,0,0,0,0
1208154,42,61431,90,7.0,False,0,0,0,0,0,0,0,55,47,1,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1208154,42,641,71,6.3,False,0,0,0,0,0,0,0,43,39,0,1,0,1,11,4,0,0,2,1,3,1,0,0,0,0,0,0
1208154,42,37127,89,7.6,True,0,0,0,0,0,0,0,45,40,3,0,0,0,10,6,5,4,2,1,0,0,0,0,0,0,0,0
1208154,42,49,90,7.9,False,0,2,1,0,0,1,0,62,56,1,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0
1208154,42,2937,90,8.0,False,0,0,0,0,0,1,0,40,35,3,3,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0
